"","data_year","ori","pub_agency_name","pub_agency_unit","state_abbr","division_name","region_name","county_name","agency_type_name","population_group_desc","population","male_officer_ct","male_civilian_ct","male_total_ct","female_officer_ct","female_civilian_ct","female_total_ct","officer_ct","civilian_ct","total_pe_ct","pe_ct_per_1000","agency_full_name","agency_name"
"115",2022,"LA0370900","Tensas Basin Levee District",NA,"LA","West South Central","South","OUACHITA","Other State Agency","Cities under 2,500",0,2,0,2,0,1,1,2,1,3,NA,"TENSAS BASIN LEVEE DISTRICT POLICE                ","Tensas Basin Levee District Police"
"116",2022,"LA0361200","Southern University and A&M College:","New Orleans","LA","West South Central","South","ORLEANS","University or College","Cities under 2,500",0,9,0,9,4,0,4,13,0,13,NA,"SOUTHERN UNIV PD NEW ORLEANS                      ","Southern Univ Police Department New Orleans"
"117",2022,"LA0100800","McNeese State University",NA,"LA","West South Central","South","CALCASIEU","University or College","Cities under 2,500",0,4,2,6,2,4,6,6,6,12,NA,"MCNEESE STATE UNIVERSITY POLICE                   ","Mcneese State University Police"
"118",2022,"LA0570100","Abbeville",NA,"LA","West South Central","South","VERMILION","City","Cities from 10,000 thru 24,999",10968,15,1,16,5,4,9,20,5,25,2.28,"ABBEVILLE POLICE DEPARTMENT                       ","Abbeville Police Department"
"119",2022,"LA0310000","Lincoln",NA,"LA","West South Central","South","LINCOLN","County","Non-MSA counties from 10,000 thru 24,999",18781,2,0,2,0,0,0,2,0,2,0.11,"LINCOLN PARISH SHERIFF'S OFFICE                   ","Lincoln Parish Sheriff's Office"
"120",2022,"LA0300000","La Salle",NA,"LA","West South Central","South","LA SALLE","County","Non-MSA counties under 10,000",9677,22,15,37,3,25,28,25,40,65,6.72,"LA SALLE PARISH SHERIFF'S OFFICE                  ","La Salle Parish Sheriff's Office"
"121",2022,"LA0280600","Scott",NA,"LA","West South Central","South","LAFAYETTE","City","Cities from 2,500 thru 9,999",8111,25,0,25,0,2,2,25,2,27,3.33,"SCOTT POLICE DEPARTMENT                           ","Scott Police Department"
"122",2022,"LA0330100","Tallulah",NA,"LA","West South Central","South","MADISON","City","Cities from 2,500 thru 9,999",5975,3,6,9,0,1,1,3,7,10,1.67,"TALLULAH POLICE DEPT.                             ","Tallulah Police Police Department"
"123",2022,"LA0510300","Morgan City",NA,"LA","West South Central","South","ST MARY","City","Cities from 10,000 thru 24,999",10909,29,2,31,14,2,16,43,4,47,4.31,"MORGAN CITY POLICE DEPARTMENT                     ","Morgan City Police Department"
"124",2022,"LA0530600","Roseland",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities under 2,500",903,3,0,3,0,1,1,3,1,4,4.43,"ROSELAND POLICE DEPARTMENT                        ","Roseland Police Department"
"125",2022,"LA0090400","Blanchard",NA,"LA","West South Central","South","CADDO","City","Cities from 2,500 thru 9,999",3383,8,0,8,0,1,1,8,1,9,2.66,"BLANCHARD POLICE DEPARTMENT                       ","Blanchard Police Department"
"126",2022,"LA0080000","Bossier",NA,"LA","West South Central","South","BOSSIER","County","MSA counties from 25,000 thru 99,999",56113,266,35,301,38,50,88,304,85,389,6.93,"BOSSIER PARISH SHERIFF'S OFFICE                   ","Bossier Parish Sheriff's Office"
"127",2022,"LA0090100","Shreveport",NA,"LA","West South Central","South","BOSSIER, CADDO","City","Cities from 100,000 thru 249,999",180763,344,13,357,112,51,163,456,64,520,2.88,"SHREVEPORT POLICE DEPARTMENT                      ","Shreveport Police Department"
"128",2022,"LADI00600","Coushatta Tribal",NA,"LA","West South Central","South","NOT SPECIFIED","Tribal","Cities under 2,500",0,14,0,14,2,7,9,16,7,23,NA,"COUSHATTA TRIBAL POLICE DEPARTMENT                ","Coushatta Tribal Police Department"
"129",2022,"LA0500300","Parks",NA,"LA","West South Central","South","ST MARTIN","City","Cities under 2,500",634,4,0,4,1,0,1,5,0,5,7.89,"PARKS POLICE DEPARTMENT                           ","Parks Police Department"
"130",2022,"LA0220500","Pollock",NA,"LA","West South Central","South","GRANT","City","Cities under 2,500",399,2,0,2,2,1,3,4,1,5,12.53,"POLLOCK POLICE DEPARTMENT                         ","Pollock Police Department"
"131",2022,"LA0190500","Norwood",NA,"LA","West South Central","South","EAST FELICIANA","City","Cities under 2,500",279,3,0,3,0,2,2,3,2,5,17.92,"NORWOOD POLICE DEPT                               ","Norwood Police Police Department"
"132",2022,"LA0091000","Greenwood",NA,"LA","West South Central","South","CADDO","City","Cities from 2,500 thru 9,999",3077,9,0,9,0,1,1,9,1,10,3.25,"GREENWOOD POLICE DEPARTMENT                       ","Greenwood Police Department"
"133",2022,"LA0200100","Basile",NA,"LA","West South Central","South","EVANGELINE","City","Cities under 2,500",1192,5,0,5,1,0,1,6,0,6,5.03,"BASILE POLICE DEPARTMENT                          ","Basile Police Department"
"134",2022,"LA0170300","Zachary",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 10,000 thru 24,999",20344,36,1,37,7,5,12,43,6,49,2.41,"ZACHARY POLICE DEPARTMENT                         ","Zachary Police Department"
"135",2022,"LA0010300","Church Point",NA,"LA","West South Central","South","ACADIA","City","Cities from 2,500 thru 9,999",4106,7,0,7,7,0,7,14,0,14,3.41,"CHURCH POINT POLICE DEPARTMENT                    ","Church Point Police Department"
"136",2022,"LA0490800","Krotz Springs",NA,"LA","West South Central","South","ST LANDRY","City","Cities under 2,500",894,3,0,3,2,3,5,5,3,8,8.95,"KROTZ SPRINGS POLICE DEPARTMENT                   ","Krotz Springs Police Department"
"137",2022,"LA0100700","Iowa",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 2,500 thru 9,999",2972,12,0,12,4,4,8,16,4,20,6.73,"IOWA POLICE DEPARTMENT                            ","Iowa Police Department"
"138",2022,"LA0530400","Amite",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities from 2,500 thru 9,999",3829,16,0,16,3,5,8,19,5,24,6.27,"AMITE POLICE DEPARTMENT                           ","Amite Police Department"
"139",2022,"LA0090300","Oil City",NA,"LA","West South Central","South","CADDO","City","Cities under 2,500",864,1,0,1,2,0,2,3,0,3,3.47,"OIL CITY POLICE DEPARTMENT                        ","Oil City Police Department"
"140",2022,"LA0230300","New Iberia",NA,"LA","West South Central","South","IBERIA","City","Cities from 25,000 thru 49,999",27571,41,1,42,10,12,22,51,13,64,2.32,"NEW IBERIA PD                                     ","New Iberia Police Department"
"141",2022,"LA0280300","Lafayette",NA,"LA","West South Central","South","LAFAYETTE","City","Cities from 100,000 thru 249,999",121546,240,5,245,35,40,75,275,45,320,2.63,"LAFAYETTE POLICE DEPARTMENT                       ","Lafayette Police Department"
"142",2022,"LA0270300","Lake Arthur",NA,"LA","West South Central","South","JEFFERSON DAVIS","City","Cities from 2,500 thru 9,999",2648,6,0,6,3,1,4,9,1,10,3.78,"LAKE ARTHUR POLICE DEPARTMENT                     ","Lake Arthur Police Department"
"143",2022,"LA0510400","Patterson",NA,"LA","West South Central","South","ST MARY","City","Cities from 2,500 thru 9,999",5681,14,0,14,11,0,11,25,0,25,4.4,"PATTERSON POLICE DEPARTMENT                       ","Patterson Police Department"
"144",2022,"LA0170000","East Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","County","MSA counties 100,000 or over",197399,477,17,494,164,121,285,641,138,779,3.95,"EAST BATON ROUGE PARISH SHERIFF'S OFFICE          ","East Baton Rouge Parish Sheriff's Office"
"145",2022,"LA0260400","Westwego",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 2,500 thru 9,999",8266,30,1,31,6,0,6,36,1,37,4.48,"WESTWEGO POLICE DEPARTMENT                        ","Westwego Police Department"
"146",2022,"LA0230000","Iberia",NA,"LA","West South Central","South","IBERIA","County","MSA counties from 25,000 thru 99,999",35464,62,16,78,31,39,70,93,55,148,4.17,"IBERIA PARISH SHERIFF'S OFFICE                    ","Iberia Parish Sheriff's Office"
"147",2022,"LA0080600","Louisiana State University:","Shreveport","LA","West South Central","South","BOSSIER","University or College","Cities under 2,500",0,7,0,7,0,0,0,7,0,7,NA,"LOUISIANA STATE UNIVERSITY - SHREVEPORT POLICE    ","Louisiana State University - Shreveport Police"
"148",2022,"LA0570400","Erath",NA,"LA","West South Central","South","VERMILION","City","Cities under 2,500",2002,7,0,7,1,4,5,8,4,12,5.99,"ERATH POLICE DEPARTMENT                           ","Erath Police Department"
"149",2022,"LA0420000","Richland",NA,"LA","West South Central","South","RICHLAND","County","Non-MSA counties from 10,000 thru 24,999",16352,86,7,93,35,18,53,121,25,146,8.93,"RICHLAND PARISH SHERIFF'S OFFICE                  ","Richland Parish Sheriff's Office"
"150",2022,"LA0140100","Haynesville",NA,"LA","West South Central","South","CLAIBORNE","City","Cities under 2,500",1884,8,0,8,0,1,1,8,1,9,4.78,"HAYNESVILLE POLICE DEPT                           ","Haynesville Police Police Department"
"151",2022,"LA0100100","De Quincy",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 2,500 thru 9,999",2758,12,1,13,1,3,4,13,4,17,6.16,"DEQUINCY POLICE DEPARTMENT                        ","Dequincy Police Department"
"152",2022,"LA0170200","Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 100,000 thru 249,999",219913,513,12,525,64,223,287,577,235,812,3.69,"BATON ROUGE POLICE DEPARTMENT                     ","Baton Rouge Police Department"
"153",2022,"LA0260200","Harahan",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 2,500 thru 9,999",8827,23,0,23,5,3,8,28,3,31,3.51,"HARAHAN POLICE DEPARTMENT                         ","Harahan Police Department"
"154",2022,"LA0470100","Lutcher",NA,"LA","West South Central","South","ST JAMES","City","Cities from 2,500 thru 9,999",2966,3,0,3,0,1,1,3,1,4,1.35,"LUTCHER POLICE DEPARTMENT                         ","Lutcher Police Department"
"155",2022,"LA0050400","Cottonport",NA,"LA","West South Central","South","AVOYELLES","City","Cities under 2,500",1954,4,0,4,2,0,2,6,0,6,3.07,"COTTONPORT POLICE DEPARTMENT                      ","Cottonport Police Department"
"156",2022,"LA0520000","St. Tammany",NA,"LA","West South Central","South","ST TAMMANY","County","MSA counties 100,000 or over",216506,415,8,423,216,11,227,631,19,650,3,"ST. TAMMANY PARISH SHERIFF'S OFFICE               ","St. Tammany Parish Sheriff's Office"
"157",2022,"LA0570300","Delcambre",NA,"LA","West South Central","South","IBERIA, VERMILION","City","Cities under 2,500",1770,5,0,5,0,1,1,5,1,6,3.39,"DELCAMBRE POLICE DEPARTMENT                       ","Delcambre Police Department"
"158",2022,"LA0620000","West Carroll",NA,"LA","West South Central","South","WEST CARROLL","County","Non-MSA counties under 10,000",7561,8,4,12,1,5,6,9,9,18,2.38,"WEST CARROLL PARISH SHERIFF'S OFFICE              ","West Carroll Parish Sheriff's Office"
"159",2022,"LA0030000","Ascension",NA,"LA","West South Central","South","ASCENSION","County","MSA counties 100,000 or over",116677,201,28,229,20,90,110,221,118,339,2.91,"ASCENSION PARISH SHERIFF'S OFFICE                 ","Ascension Parish Sheriff's Office"
"160",2022,"LA0260100","Gretna",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 10,000 thru 24,999",17358,75,11,86,23,26,49,98,37,135,7.78,"GRETNA POLICE DEPARTMENT                          ","Gretna Police Department"
"161",2022,"LA0080100","Bossier City",NA,"LA","West South Central","South","BOSSIER","City","Cities from 50,000 thru 99,999",63078,137,3,140,20,33,53,157,36,193,3.06,"BOSSIER CITY POLICE DEPT                          ","Bossier City Police Police Department"
"162",2022,"LA0360200","Delgado Community College",NA,"LA","West South Central","South","ORLEANS","University or College","Cities under 2,500",0,21,3,24,7,5,12,28,8,36,NA,"DELGADO COMMUNITY COLLEGE POLICE                  ","Delgado Community College Police"
"163",2022,"LA0050200","Marksville",NA,"LA","West South Central","South","AVOYELLES","City","Cities from 2,500 thru 9,999",4843,11,1,12,2,5,7,13,6,19,3.92,"MARKSVILLE POLICE DEPARTMENT                      ","Marksville Police Department"
"164",2022,"LA0240500","Rosedale",NA,"LA","West South Central","South","IBERVILLE","City","Cities under 2,500",618,5,2,7,0,2,2,5,4,9,14.56,"ROSEDALE POLICE DEPT                              ","Rosedale Police Police Department"
"165",2022,"LA0530800","Tickfaw",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities under 2,500",651,5,0,5,1,0,1,6,0,6,9.22,"TICKFAW POLICE DEPARTMENT                         ","Tickfaw Police Department"
"166",2022,"LA0570000","Vermilion",NA,"LA","West South Central","South","VERMILION","County","MSA counties from 25,000 thru 99,999",37355,95,4,99,15,20,35,110,24,134,3.59,"VERMILION PARISH SHERIFF'S OFFICE                 ","Vermilion Parish Sheriff's Office"
"167",2022,"LA0620100","Oak Grove",NA,"LA","West South Central","South","WEST CARROLL","City","Cities under 2,500",1580,1,0,1,5,0,5,6,0,6,3.8,"OAK GROVE POLICE DEPARTMENT                       ","Oak Grove Police Department"
"168",2022,"LA0340100","Bastrop",NA,"LA","West South Central","South","MOREHOUSE","City","Cities from 2,500 thru 9,999",9291,8,0,8,7,0,7,15,0,15,1.61,"BASTROP POLICE DEPARTMENT                         ","Bastrop Police Department"
"169",2022,"LA0290300","Lockport",NA,"LA","West South Central","South","LAFOURCHE","City","Cities under 2,500",2469,5,1,6,0,2,2,5,3,8,3.24,"LOCKPORT POLICE DEPARTMENT                        ","Lockport Police Department"
"170",2022,"LA0280200","Carencro",NA,"LA","West South Central","South","LAFAYETTE","City","Cities from 10,000 thru 24,999",12505,31,0,31,4,2,6,35,2,37,2.96,"CARENCRO POLICE DEPARTMENT                        ","Carencro Police Department"
"171",2022,"LA0280500","Youngsville",NA,"LA","West South Central","South","LAFAYETTE","City","Cities from 10,000 thru 24,999",16985,29,0,29,6,5,11,35,5,40,2.36,"YOUNGSVILLE POLICE DEPARTMENT                     ","Youngsville Police Department"
"172",2022,"LA0240200","Plaquemine",NA,"LA","West South Central","South","IBERVILLE","City","Cities from 2,500 thru 9,999",5804,16,2,18,5,7,12,21,9,30,5.17,"PLAQUEMINE POLICE DEPARTMENT                      ","Plaquemine Police Department"
"173",2022,"LA0600000","Webster",NA,"LA","West South Central","South","WEBSTER","County","Non-MSA counties from 10,000 thru 24,999",17120,14,0,14,5,0,5,19,0,19,1.11,"WEBSTER PARISH SHERIFF'S OFFICE                   ","Webster Parish Sheriff's Office"
"174",2022,"LA0370200","West Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 10,000 thru 24,999",12680,46,2,48,4,10,14,50,12,62,4.89,"WEST MONROE POLICE DEPARTMENT                     ","West Monroe Police Department"
"175",2022,"LA0520700","Folsom",NA,"LA","West South Central","South","ST TAMMANY","City","Cities under 2,500",788,3,0,3,1,1,2,4,1,5,6.35,"FOLSOM POLICE DEPARTMENT                          ","Folsom Police Department"
"176",2021,"LA0490800","Krotz Springs",NA,"LA","West South Central","South","ST LANDRY","City","Cities under 2,500",1153,3,0,3,2,3,5,5,3,8,6.94,"KROTZ SPRINGS POLICE DEPARTMENT                   ","Krotz Springs Police Department"
"177",2021,"LA0620200","Epps",NA,"LA","West South Central","South","WEST CARROLL","City","Cities under 2,500",805,1,0,1,0,0,0,1,0,1,1.24,"EPPS POLICE DEPARTMENT                            ","Epps Police Department"
"178",2021,"LA0390300","Livonia",NA,"LA","West South Central","South","POINTE COUPEE","City","Cities under 2,500",1394,5,0,5,0,2,2,5,2,7,5.02,"LIVONIA POLICE DEPARTMENT                         ","Livonia Police Department"
"179",2021,"LA0120000","Cameron",NA,"LA","West South Central","South","CAMERON","County","MSA counties under 10,000",6963,64,2,66,18,9,27,82,11,93,13.36,"CAMERON PARISH SHERIFF'S OFFICE                   ","Cameron Parish Sheriff's Office"
"180",2021,"LA0220200","Montgomery",NA,"LA","West South Central","South","GRANT","City","Cities under 2,500",715,1,4,5,1,2,3,2,6,8,11.19,"MONTGOMERY POLICE DEPARTMENT                      ","Montgomery Police Department"
"181",2021,"LA0150200","Vidalia",NA,"LA","West South Central","South","CONCORDIA","City","Cities from 2,500 thru 9,999",3611,21,0,21,4,0,4,25,0,25,6.92,"VIDALIA POLICE DEPARTMENT                         ","Vidalia Police Department"
"182",2021,"LA0200000","Evangeline",NA,"LA","West South Central","South","EVANGELINE","County","Non-MSA counties from 10,000 thru 24,999",20762,26,9,35,5,15,20,31,24,55,2.65,"EVANGELINE PARISH SHERIFF'S OFFICE                ","Evangeline Parish Sheriff's Office"
"183",2021,"LA0270000","Jefferson Davis",NA,"LA","West South Central","South","JEFFERSON DAVIS","County","Non-MSA counties from 10,000 thru 24,999",15426,64,0,64,31,0,31,95,0,95,6.16,"JEFFERSON DAVIS PARISH SHERIFF'S OFFICE           ","Jefferson Davis Parish Sheriff's Office"
"184",2021,"LA0180000","East Carroll",NA,"LA","West South Central","South","EAST CARROLL","County","Non-MSA counties under 10,000",3155,15,8,23,1,23,24,16,31,47,14.9,"EAST CARROLL PARISH SHERIFF'S OFFICE              ","East Carroll Parish Sheriff's Office"
"185",2021,"LA0080600","Louisiana State University:","Shreveport","LA","West South Central","South","BOSSIER","University or College","Cities under 2,500",0,7,0,7,0,1,1,7,1,8,NA,"LOUISIANA STATE UNIVERSITY - SHREVEPORT POLICE    ","Louisiana State University - Shreveport Police"
